"TripID","cone_ID","abs_SPL_2000dB","birdID","Sex","Trip_state","WindSp","relDir","abs_SPL_2000dBsc","pointID"
201301.1,1,70.3017109649057,"201301_Interp","F","Travel",7.043583,49.31688,0.681994736730698,"201301.1.465"
201301.1,0,71.3741656004932,"201301_Interp","F","Travel",7.043583,109.31688,1.17707421090851,"201301.1.465"
201301.1,0,70.3209012656456,"201301_Interp","F","Travel",7.043583,169.31688,0.690853595356846,"201301.1.465"
201301.1,0,68.5614620186619,"201301_Interp","F","Travel",7.043583,130.68312,-0.121360020342917,"201301.1.465"
201301.1,0,66.7039122835625,"201301_Interp","F","Travel",7.043583,70.68312,-0.978864585660366,"201301.1.465"
201301.1,0,65.9392434152723,"201301_Interp","F","Travel",7.043583,10.68312,-1.33186027300323,"201301.1.465"
201301.1,1,70.8120580383756,"201301_Interp","F","Travel",6.064996,14.54239,0.917587322559051,"201301.1.477"
201301.1,0,70.7336629106267,"201301_Interp","F","Travel",6.064996,74.54239,0.881397615940121,"201301.1.477"
201301.1,0,68.4750452728905,"201301_Interp","F","Travel",6.064996,134.54239,-0.161252763249685,"201301.1.477"
201301.1,0,67.206975217052,"201301_Interp","F","Travel",6.064996,165.45761,-0.746634592590407,"201301.1.477"
201301.1,0,65.6126424552153,"201301_Interp","F","Travel",6.064996,105.45761,-1.48262975658369,"201301.1.477"
201301.1,0,68.3502216002363,"201301_Interp","F","Travel",6.064996,45.45761,-0.218875376059533,"201301.1.477"
201301.1,1,69.7690245249263,"201301_Interp","F","Travel",3.59811,47.19404,0.436089582465424,"201301.1.525"
201301.1,0,70.059757447061,"201301_Interp","F","Travel",3.59811,107.19404,0.570301228758305,"201301.1.525"
201301.1,0,67.0269082576219,"201301_Interp","F","Travel",3.59811,167.19404,-0.829759279298129,"201301.1.525"
201301.1,0,66.5987830622725,"201301_Interp","F","Travel",3.59811,132.80596,-1.02739560773802,"201301.1.525"
201301.1,0,66.0739022680095,"201301_Interp","F","Travel",3.59811,72.80596,-1.26969742546237,"201301.1.525"
