"segment_ID","segment_n","abs_SPL_2000dB","abs_SPL_2000","abs_SPL_2000_std","abs_SPL_2000dB_std","birdID","TripID","Sex","x_lon","y_lat","State","Dist_cro_shelf","WindSp","relDir","pointID"
0,2,71.572142365998,0.00574479092843397,-0.783860835720317,-0.75632036483002,"201302_Interp","201302.1","M",57.55809,-48.2955699964291,"Travel",442.9817,15.81343,137.19848,"201302.1.736"
0,3,70.7213501421675,0.00472275053123128,-1.23929630446326,-1.40248599982023,"201302_Interp","201302.1","M",57.55809,-48.2955699964291,"Travel",442.9817,15.81343,162.80152,"201302.1.736"
0,4,72.3726911930731,0.00690763069423992,-0.265683202759557,-0.148313936587504,"201302_Interp","201302.1","M",57.55809,-48.2955699964291,"Travel",442.9817,15.81343,102.80152,"201302.1.736"
0,5,73.5514147678877,0.00906152865443691,0.69412379685773,0.746911296864718,"201302_Interp","201302.1","M",57.55809,-48.2955699964291,"Travel",442.9817,15.81343,42.80152,"201302.1.736"
0,6,74.3537895731228,0.0109003124943487,1.51351154546262,1.35630453178478,"201302_Interp","201302.1","M",57.55809,-48.2955699964291,"Travel",442.9817,15.81343,17.19848,"201302.1.736"
1,1,70.865277675362,0.00488188740679518,-0.907150743042042,-0.933611496649335,"201302_Interp","201302.1","M",57.05774,-49.3991699967418,"Travel",476.6452,17.4226,104.4928,"201302.1.750"
0,2,71.7361403978688,0.0059658733728452,-0.504868317194738,-0.396351134152495,"201302_Interp","201302.1","M",57.05774,-49.3991699967418,"Travel",476.6452,17.4226,164.4928,"201302.1.750"
0,3,70.4320536821839,0.00441840335052716,-1.0791561899174,-1.20087988878718,"201302_Interp","201302.1","M",57.05774,-49.3991699967418,"Travel",476.6452,17.4226,135.5072,"201302.1.750"
0,4,73.0309367581582,0.00803810485484386,0.264165907974471,0.402446131949585,"201302_Interp","201302.1","M",57.05774,-49.3991699967418,"Travel",476.6452,17.4226,75.5072,"201302.1.750"
0,5,74.4699449966411,0.0111957834831378,1.43602482351476,1.29021187029442,"201302_Interp","201302.1","M",57.05774,-49.3991699967418,"Travel",476.6452,17.4226,15.5072,"201302.1.750"
0,6,73.7372392198598,0.0094576647062086,0.790984518664947,0.838184517345016,"201302_Interp","201302.1","M",57.05774,-49.3991699967418,"Travel",476.6452,17.4226,44.4928,"201302.1.750"
1,1,74.0659274837705,0.010201234704778,0.946098452517658,0.924168872629594,"201302_Interp","201302.1","M",57.69117,-54.9762999979066,"Travel",998.1988,14.14791,111.5472,"201302.1.806"
0,2,74.0341091884799,0.01012676915625,0.920229138404589,0.906247708029995,"201302_Interp","201302.1","M",57.69117,-54.9762999979066,"Travel",998.1988,14.14791,171.5472,"201302.1.806"
0,3,73.9423394121125,0.00991502771576994,0.846670211587976,0.854559795383168,"201302_Interp","201302.1","M",57.69117,-54.9762999979066,"Travel",998.1988,14.14791,128.4528,"201302.1.806"
